763	65016
764	486
765	9433
766	20498
767	10301
768	1531
769	26082
770	5200
771	46085
772	145901
773	31711
774	19041
775	2102
776	169960
777	1454
778	4507
779	109615
780	5190
781	108450
782	27077
783	38012
784	191760
785	7289
786	1214
787	1739
788	56342
789	36523
790	56876
791	237
792	52735
793	491749
794	31258
795	87504
796	61702
797	2254
798	101300
799	142797
800	130864
801	6623
802	18426
803	10899
804	10946
805	17755
806	1133
807	110671
808	81592
809	42525
810	27042
811	4477
812	5631
813	85084
814	1985
815	10071
816	628
817	49748
818	19778
819	97257
820	4900
821	102112
822	100520
823	44031
824	185
825	4
826	16709
827	5050
828	1090
829	34287
830	19296
831	8892
832	49912
833	32249
834	388204
835	1133
836	196300
837	17836
838	18795
839	69800
840	5077
841	28154
842	3524
843	236997
844	90000
845	14
846	44861
847	12
848	404
849	8809
850	237
851	35753
852	3270
853	6749
854	42202
855	10612
856	12736
857	983
858	32041
859	5711
860	4668
861	57767
862	955
863	289
864	7535
865	17404
866	281
867	4194
868	80444
869	63
870	46244
871	33955
872	82
873	1178
874	10352
875	21558
876	660
877	270
878	1471
879	3549
880	15210
881	387
882	489
883	54
884	509
885	27384
886	64
887	1677
888	2023
889	180
890	54098
891	90228
892	614
893	977
894	4805
895	6843
896	1388
897	387
898	1115
899	39828
900	1841
901	4382
902	3759
903	17712
904	13559
905	9133
906	46962
907	15049
908	4594
909	1890
910	33774
911	55
912	543
913	4106
914	360
915	381878
916	346
917	11213
918	251
919	470
920	8868
921	249
922	121605
923	5507
924	86099
925	5697
926	1
927	6623
928	4678
929	96
930	292
931	1979
932	5451
933	133
934	2762
935	1286
936	11553
937	57
938	265
939	1011
940	4523
941	87946
942	41
943	767
944	6278
945	5628
946	10477
947	3710
948	1
949	906
950	279
951	15503
952	110
953	155415
954	7086
955	4657
956	7538
957	127
958	391
959	6
960	2588
961	379
962	20956
963	1350
964	16313
965	102113
966	1330
967	4425
968	32
969	3129
970	4132
971	9879
972	33277
973	472
974	15
975	2388
976	1065
977	303
978	43
979	11264
980	37915
981	1809
982	1074
983	1173
984	797
985	9771
986	206577
987	2764
988	57
989	34278
990	11163
991	6772
992	5412
993	152777
994	3073
995	30791
996	53059
997	14281
998	50889
999	22162
1000	43475
1001	25718
1002	23319
1003	37948
1004	68006
1005	32676
1006	182989
1007	34386
1008	19096
1009	14038
1010	1659
1011	97533
1012	328
1013	3714
1014	41245
1015	20531
1016	806
1017	1519
1018	1889
1019	10404
1020	4969
1021	1
1022	10140
1023	106
1024	188546
1025	28827
1026	106578
1027	42178
1028	35333
1029	63460
1030	814
1031	22311
1032	90
1033	11171
1034	4962
1035	5095
1036	9037
1037	3637
1038	20079
1039	159695
1040	84254
1041	340
1042	98817
1043	44
